,Unnamed: 0,date,speakers,title,subtitle,mean,std,pos_mean,pos_std,neu_mean,neu_std,neg_mean,neg_std,pos_np,neu_np,neg_np
1219,1246,2010-10-18,Gertrude Tumpel-Gugerell,The Single Euro Payments Area - where do we stand?,"Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECB at the European Payments Council offsite meeting Brussels, 14 October 2010",0.1579427103085132,0.2852980305500797,0.2171094931351641,0.2288728652998942,0.7237237226217985,0.2472473777568795,0.0591667828266508,0.1374057041479272,"[0.06874657 0.16191198 0.90827155 0.81071371 0.26838529 0.27777222
 0.14007774 0.10546943 0.14266576 0.05873039 0.0376536  0.38843948
 0.08992896 0.03736669 0.0489339  0.16891597 0.13512269 0.23969966
 0.0399136  0.19904503 0.10588162 0.06347793 0.57140017 0.14210391]","[0.90044802 0.82436085 0.08154716 0.18249172 0.7216146  0.7129398
 0.20160016 0.84779119 0.80257154 0.9204967  0.94255942 0.60277158
 0.61651504 0.9424054  0.86471778 0.81132317 0.8386761  0.75210071
 0.94359791 0.79095876 0.88412684 0.9202711  0.4197838  0.84369999]","[0.03080541 0.01372712 0.01018123 0.00679463 0.01000008 0.00928794
 0.6583221  0.0467394  0.05476269 0.02077293 0.01978699 0.00878899
 0.29355606 0.02022786 0.08634835 0.01976082 0.02620123 0.00819963
 0.01648855 0.0099962  0.00999156 0.01625094 0.00881602 0.01419606]"
1220,1247,2010-10-16,Jean-Claude Trichet,Global economic governance  and euro area economic governance,"Speech by Jean-Claude Trichet, President of the ECB at the World Policy Conference Marrakech, 16 October 2010",0.1538700365382147,0.4148807562492303,0.2798036946419706,0.2582137115033868,0.5942626362468334,0.2801820635831255,0.1259336581037558,0.2421563354238544,"[0.28379461 0.12074474 0.93839198 0.1877782  0.10833783 0.07705002
 0.07922507 0.13371845 0.12177985 0.03498458 0.04165692 0.07266115
 0.1889306  0.06589098 0.595842   0.10359462 0.63096511 0.36901778
 0.73244005 0.44557813 0.34502304 0.5044542  0.04542705 0.08380426
 0.01094901 0.01472522 0.05656463 0.54067552 0.75918519 0.10702242
 0.08543769 0.25907996 0.23871091 0.38819554 0.7637732  0.23905703
 0.15028998 0.85138279 0.81387365 0.5014075  0.05724341 0.15177804
 0.10869965 0.23368974 0.10356715 0.0859406  0.31843358]","[0.70577192 0.86526757 0.03419777 0.798931   0.87788409 0.9040032
 0.90057969 0.85215372 0.64649606 0.62554842 0.09495265 0.63913679
 0.74706262 0.90169585 0.38913453 0.23478462 0.33920398 0.42645392
 0.25502563 0.54329723 0.64141089 0.45815441 0.52598119 0.89111662
 0.03212189 0.04990032 0.83537769 0.4246279  0.22829288 0.8541494
 0.90194434 0.70914221 0.74508339 0.51081544 0.22030933 0.75173134
 0.83863658 0.14046235 0.17872991 0.48849234 0.90871984 0.83760262
 0.87785923 0.75741369 0.80518728 0.86909854 0.66640103]","[0.01043349 0.01398768 0.02741019 0.01329073 0.01377807 0.01894679
 0.02019526 0.01412786 0.23172411 0.33946696 0.86339039 0.28820202
 0.06400673 0.03241324 0.01502346 0.66162068 0.02983088 0.20452827
 0.01253432 0.01112468 0.01356605 0.03739137 0.42859176 0.02507912
 0.95692909 0.9353745  0.10805766 0.03469658 0.01252191 0.03882819
 0.01261797 0.03177779 0.01620571 0.10098895 0.01591743 0.00921165
 0.01107348 0.0081548  0.00739638 0.01010013 0.03403676 0.01061932
 0.01344111 0.00889661 0.09124556 0.0449608  0.01516546]"
1221,1248,2010-10-15,Jürgen Stark,Geld- und Fiskalpolitik während und nach der Krise,"Rede von Jürgen Stark, Mitglied des Direktoriums der EZB, Stuttgarter Steuerkongress, Stuttgart, 15. Oktober 2010",0.0881618589628487,0.0195457660053693,0.1111308151545624,0.0184682666232656,0.8659002309044203,0.0179019738515256,0.0229689561917136,0.0031908960794011,"[0.11650775 0.11236523 0.08527926 0.12875374 0.12275685 0.1096251
 0.11941623 0.10080388 0.10096049 0.08010489 0.11412863 0.13441253
 0.0848438  0.10849467 0.12026221 0.11265013 0.12003548 0.13556866
 0.12578814 0.11450956 0.09356511 0.11843545 0.14607887 0.15592113
 0.1329124  0.09021143 0.10448891 0.11456705 0.09648281 0.09884433
 0.09991883 0.11685891 0.12741239 0.10229711 0.08380935 0.07745951
 0.08422954 0.10308817 0.10504629 0.09427662 0.11939096 0.10575783
 0.11310215 0.11436242 0.15650217 0.09087341 0.10362155 0.13749719]","[0.86342341 0.86453319 0.88114333 0.84758449 0.85406339 0.86677456
 0.85914469 0.87288606 0.88067204 0.89306921 0.86295545 0.84246403
 0.89135522 0.86970091 0.86299276 0.86293942 0.86106789 0.83847344
 0.85086763 0.86078703 0.88595366 0.85688102 0.83373201 0.82473814
 0.8422237  0.88638479 0.86636019 0.85574484 0.88165528 0.88129449
 0.8704353  0.86126268 0.85278463 0.87689972 0.89110166 0.9020347
 0.89377439 0.87644166 0.87011623 0.88551813 0.860044   0.87154615
 0.8646332  0.86516249 0.82120579 0.88292933 0.87374091 0.84171385]","[0.02006884 0.02310161 0.03357745 0.02366175 0.02317981 0.02360028
 0.02143907 0.0263101  0.01836749 0.02682595 0.02291593 0.02312342
 0.02380101 0.02180443 0.01674507 0.02441045 0.01889665 0.02595789
 0.02334417 0.02470344 0.02048125 0.02468353 0.02018907 0.01934075
 0.02486384 0.02340385 0.02915091 0.02968815 0.02186185 0.01986112
 0.02964588 0.0218784  0.01980294 0.02080313 0.02508898 0.02050581
 0.02199603 0.02047019 0.02483743 0.02020529 0.02056506 0.02269603
 0.02226472 0.02047502 0.02229206 0.02619728 0.02263756 0.02078894]"
1222,1249,2010-10-14,Lorenzo Bini Smaghi,Western Democracy and its Discontents: Economic and Political Challenges,"Speech by Lorenzo Bini Smaghi, Member of the Executive Board of the ECB, at the Aspen Transatlantic Dialogue: “Western Democracies under Pressure”, Rome, 14 October 2010",-0.2463656131826017,0.3867451136111866,0.1308995717326584,0.1338596875196339,0.4918352605208106,0.2334681695218092,0.3772651849152601,0.290036502297403,"[0.20934558 0.09857813 0.09912518 0.03414908 0.01709405 0.09321755
 0.21938142 0.029502   0.48135775 0.37228334 0.01347618 0.02780198
 0.18187946 0.11597862 0.43982282 0.0535997  0.02448152 0.05731709
 0.03218039 0.13306612 0.04976235 0.21026221 0.01702761]","[0.77578485 0.65755385 0.65058464 0.72869658 0.15515332 0.27441025
 0.42185667 0.6078226  0.50529325 0.61817718 0.1138897  0.2177294
 0.77094996 0.6952191  0.27383208 0.67349273 0.14287676 0.81286794
 0.55705369 0.61344779 0.27510825 0.64768767 0.12272274]","[0.01486954 0.24386801 0.25029016 0.23715436 0.82775271 0.63237226
 0.35876197 0.36267543 0.01334894 0.0095395  0.87263411 0.75446868
 0.04717062 0.18880227 0.28634509 0.27290758 0.83264172 0.12981492
 0.41076595 0.25348613 0.67512947 0.14205013 0.8602497 ]"
1223,1250,2010-10-12,Jean-Claude Trichet,Europe's frameworks for macro-prudential oversight and economic governance,"Speech by Jean-Claude Trichet, President of the ECB, at the Economic Club of New York, New York, 12 October 2010",0.2600458311133606,0.3701457998127557,0.3317566873549029,0.2821661281230878,0.5965324642439914,0.2786620951325048,0.0717108562415422,0.1664707528488447,"[0.11146085 0.22902659 0.19239321 0.09020207 0.37909654 0.24201842
 0.65001953 0.14185393 0.10139082 0.17203912 0.04664572 0.18894738
 0.31731659 0.15969351 0.09994449 0.84391332 0.90870827 0.88499534
 0.12890281 0.67578822 0.24031124 0.83999515 0.05772236 0.05304379
 0.47940427 0.05035387 0.11534228 0.06265824 0.12543868 0.50826705
 0.30142492 0.95058471 0.76111239 0.09161221 0.34189576 0.2507298
 0.86910623 0.53649294 0.02676169 0.23083371 0.36590153 0.28819937
 0.15398866]","[0.86702299 0.74340904 0.78924185 0.89446294 0.61170912 0.74675393
 0.33859548 0.68303227 0.88411492 0.81819868 0.88893789 0.79866308
 0.67284954 0.82885796 0.88231164 0.14419064 0.06887341 0.10394172
 0.83597028 0.31278619 0.74508393 0.14984079 0.77597255 0.93245786
 0.50769222 0.76714164 0.85190535 0.33902058 0.8624652  0.48062679
 0.68935639 0.0295222  0.19382031 0.53501183 0.64076293 0.72652972
 0.11553887 0.41782814 0.07563814 0.75803685 0.62031704 0.69541258
 0.82699049]","[0.02151613 0.02756438 0.01836489 0.01533502 0.00919434 0.0112277
 0.01138498 0.17511383 0.01449431 0.00976223 0.06441637 0.01238958
 0.00983392 0.01144848 0.01774391 0.01189605 0.02241825 0.01106296
 0.03512697 0.01142557 0.01460488 0.0101641  0.16630508 0.0144984
 0.01290354 0.18250455 0.03275232 0.59832114 0.01209616 0.01110619
 0.00921872 0.01989303 0.04506727 0.37337595 0.0173413  0.02274047
 0.01535489 0.04567889 0.89760023 0.01112944 0.01378144 0.01638811
 0.01902085]"
1224,1251,2010-10-08,Lorenzo Bini Smaghi,From Convoy to Parting Ways? Post Crisis Divergence Between European and US Macroeconomic Policies,"Comments on the paper by Jean Pisani-Ferry and Adam Posen, by Lorenzo Bini Smaghi, Member of the Executive Board of the ECB, at the “The Transatlantic Relationships in an Era of Growing Economic Multipolarity”, Conference hosted by the Peterson Institute for International Economics and Bruegel, Washington, DC, 8 October 2010",-0.1467868967569972,0.4199781069696121,0.1372716454298872,0.196633148145288,0.5786698005701366,0.2795139231547554,0.2840585421868845,0.2976411022557102,"[0.16234389 0.05867415 0.85881513 0.07281819 0.40560097 0.03392985
 0.19704774 0.08070529 0.03261836 0.03242968 0.02737187 0.05251661
 0.08513588 0.29454541 0.03919711 0.03409841 0.0439867  0.04168331
 0.05464271]","[0.82306373 0.89898658 0.12368181 0.35065365 0.51966411 0.18886666
 0.77728331 0.87195015 0.14809576 0.18492429 0.36216885 0.76251125
 0.88167459 0.68571967 0.67898637 0.4853549  0.8928268  0.92428404
 0.4340297 ]","[0.01459232 0.04233934 0.01750303 0.57652813 0.07473496 0.77720344
 0.0256689  0.04734455 0.81928593 0.782646   0.61045927 0.18497215
 0.03318956 0.01973495 0.28181648 0.48054662 0.06318649 0.0340326
 0.51132756]"
1225,1252,2010-10-04,Gertrude Tumpel-Gugerell,Auswirkungen der Finanzkrise auf die Finanzwirtschaft: Lehren und konsequenzen,"Rede von Gertrude Tumpel-Gugerell, Mitglied des Direktoriums der EZB DIIR-Forum, Kreditinstitute 2010 Düsseldorf, 4. Oktober 2010",0.0884198906043401,0.0208698299199714,0.1130390969606546,0.020085954345772,0.8623417065693781,0.0197771243852644,0.0246192063563145,0.0031458853979823,"[0.12905243 0.13728735 0.10565366 0.08670413 0.09698332 0.11106325
 0.12799022 0.08633708 0.11332908 0.11949199 0.13035075 0.15483087
 0.12825103 0.10960042 0.12323759 0.08544351 0.13990194 0.10296386
 0.11533126 0.07303148 0.14274938 0.09368978 0.12570958 0.10880835
 0.09172411 0.09950012]","[0.85088319 0.83746493 0.86946404 0.88582486 0.88265759 0.86279887
 0.84453642 0.8896656  0.85701466 0.86008757 0.84284848 0.82601053
 0.84164941 0.86092359 0.8547191  0.88918626 0.83769792 0.86975193
 0.85662019 0.90519971 0.83686888 0.88189137 0.85135251 0.8651166
 0.88581091 0.87483925]","[0.02006438 0.02524778 0.02488237 0.02747106 0.02035916 0.02613788
 0.0274734  0.02399732 0.02965628 0.02042045 0.02680082 0.01915855
 0.0300995  0.02947597 0.02204332 0.02537028 0.02240016 0.0272842
 0.02804855 0.02176876 0.02038177 0.02441883 0.02293787 0.02607504
 0.02246504 0.02566064]"
1226,1253,2010-09-29,Jean-Claude Trichet,Keeping the momentum for financial reform,"Keynote address by Jean-Claude Trichet, President of the ECB, at the EUROFI Financial Forum 2010, Brussels, 29 September 2010",0.2451932616199233,0.2997552932352127,0.2997673716662185,0.2331759617013221,0.6456585271017892,0.2337493893531204,0.0545741100462951,0.1336973464046993,"[0.5090574  0.70622844 0.56261516 0.04138485 0.04666436 0.23196986
 0.12399314 0.0888562  0.08403847 0.04796388 0.36440468 0.20987064
 0.55489755 0.04200205 0.09127129 0.61621726 0.28477821 0.64488733
 0.32616609 0.68165052 0.74634957 0.09597436 0.0552762  0.21983249
 0.10094836 0.37186784 0.36405718 0.18026303]","[0.47951275 0.28288174 0.42712924 0.86143237 0.93336517 0.75814271
 0.85945183 0.89944279 0.90468621 0.93280113 0.6242739  0.77676696
 0.42879421 0.24395135 0.6830889  0.33344921 0.67770624 0.33165544
 0.65792257 0.30731699 0.24562103 0.87887889 0.90789711 0.76379275
 0.87582946 0.61594856 0.57814425 0.80855501]","[0.01142985 0.01088986 0.01025559 0.09718276 0.01997045 0.00988742
 0.01655506 0.01170107 0.01127526 0.01923495 0.01132148 0.01336243
 0.01630824 0.71404666 0.22563973 0.05033356 0.03751552 0.02345727
 0.01591136 0.01103255 0.00802942 0.02514678 0.0368267  0.01637481
 0.02322215 0.01218358 0.0577986  0.01118198]"
1227,1254,2010-09-29,José Manuel González-Páramo,The European experience on macro-prudential regulation,"Speech by José Manuel González-Páramo, Member of the Executive Board of the ECB at the occasion of the I Jornada Financiera Banco Central de Bolivia La Paz, Bolivia, 29 September 2010",0.0800661655263074,0.1203938713269322,0.1205595267876502,0.0952470684238087,0.838947105792261,0.1001800673880957,0.0404933612613428,0.056509829909473,"[0.14084618 0.05948124 0.04724987 0.19168748 0.09190164 0.08757856
 0.12755179 0.04012775 0.11181994 0.07846549 0.05817734 0.07442462
 0.04879561 0.10402483 0.0379415  0.03397364 0.18428847 0.12585843
 0.03632387 0.04798003 0.31454441 0.19477002 0.40711167 0.04426071
 0.14227703 0.11050832 0.05961398 0.39592168 0.12050734 0.07263738
 0.1466945 ]","[0.84746963 0.92436302 0.79911572 0.69163668 0.64969754 0.87347186
 0.85330904 0.93762559 0.86995399 0.90779984 0.92273885 0.91243529
 0.93014205 0.88272768 0.93190759 0.92514366 0.80455774 0.86157942
 0.7929846  0.88889068 0.67663944 0.78441662 0.57973051 0.93281227
 0.7990821  0.8782829  0.9285652  0.59482563 0.86824411 0.91529578
 0.84191525]","[0.01168418 0.01615573 0.15363435 0.11667588 0.25840083 0.03894957
 0.01913915 0.02224664 0.01822606 0.01373461 0.01908376 0.01314007
 0.02106236 0.01324748 0.03015091 0.04088271 0.01115375 0.01256217
 0.17069151 0.06312925 0.00881607 0.02081338 0.01315781 0.02292701
 0.05864089 0.01120879 0.01182083 0.00925269 0.01124858 0.01206689
 0.01139029]"
1228,1255,2010-09-29,Vítor Constâncio,The establishment of the European Systemic Risk Board: challenges and opportunities,"Introductory remarks by Vítor Constâncio, Vice-President of the ECB, at the Eurofi Financial Forum 2010, plenary Session on “Implementing the de Larosière Agenda”, Brussels, 29 September 2010",0.159240743646828,0.2015020667001434,0.1829330216233547,0.1856657115760603,0.793374688579486,0.178208277490603,0.0236922779765266,0.041338612890348,"[0.06687856 0.03387326 0.22104417 0.27658585 0.20362678 0.07163263
 0.0477458  0.75864404 0.05863871 0.15726708 0.21125467 0.23105043
 0.03988729]","[0.92105347 0.7997852  0.76989502 0.71543306 0.7864309  0.91301805
 0.93752706 0.23383926 0.92221379 0.83248043 0.7789892  0.76064116
 0.94256437]","[0.01206798 0.16634151 0.00906082 0.00798104 0.00994235 0.01534928
 0.01472713 0.0075167  0.01914749 0.01025246 0.00975615 0.00830842
 0.01754829]"
1229,1256,2010-09-29,Lorenzo Bini Smaghi,Basel III and monetary policy,"Speech by Lorenzo Bini Smaghi, Member of the Executive Board of the ECB at the International Banking Conference - “Matching Stability and Performance: The Impact of New Regulations on Financial Intermediary Management”, Milan, 29 September 2010",-0.0998056317390553,0.3903505547726816,0.132678116334538,0.1834367559167977,0.6348381359130144,0.2970539488820745,0.2324837480735933,0.2943777505112279,"[0.67165595 0.09165351 0.0280332  0.0492743  0.07037386 0.01196349
 0.01216464 0.05464679 0.05324741 0.15801556 0.07515144 0.52526754
 0.05122031 0.03461395 0.03428162 0.08333331 0.01275698 0.03977199
 0.03136807 0.03522838 0.22136234 0.08275747 0.04163139 0.09134321
 0.04480495 0.05408978 0.11101168 0.90854257 0.04447757 0.32188955
 0.05474665 0.05215897 0.02180471 0.20569785 0.11087594 0.10864095
 0.07678761 0.03674452 0.05874063 0.03344125 0.20270585 0.8231051
 0.03266213 0.03952437 0.1598938  0.21105881 0.20148474 0.04884833
 0.05047892 0.09489537 0.39731318 0.09104373 0.02663289 0.1075554
 0.04154299 0.16287313 0.04617517 0.15196496]","[0.3121182  0.88888204 0.71660072 0.91646463 0.86858678 0.0445704
 0.07434309 0.60350049 0.89703131 0.83192784 0.91299736 0.46175635
 0.83590519 0.82809204 0.93409222 0.90123391 0.05812487 0.53614736
 0.7545172  0.90518272 0.1862426  0.48424214 0.93040276 0.07416765
 0.49998224 0.20980853 0.80370849 0.06631292 0.06065806 0.56706047
 0.62242693 0.29335621 0.2604588  0.74912524 0.86869854 0.84533077
 0.8422631  0.94380015 0.91090143 0.94505161 0.7338528  0.16088638
 0.77186328 0.88669294 0.82480264 0.75571096 0.56320298 0.32290894
 0.93166065 0.89429933 0.59107631 0.80565786 0.9115904  0.72827357
 0.82042253 0.80675185 0.12894394 0.73594117]","[0.01622583 0.01946449 0.25536612 0.03426101 0.06103929 0.94346607
 0.91349232 0.34185269 0.0497213  0.01005656 0.01185114 0.01297606
 0.11287454 0.13729401 0.03162619 0.01543275 0.9291181  0.42408064
 0.21411474 0.05958894 0.59239513 0.43300045 0.02796584 0.83448917
 0.45521277 0.73610169 0.08527982 0.02514452 0.89486438 0.11105002
 0.32282645 0.65448481 0.71773654 0.04517688 0.02042558 0.04602822
 0.08094928 0.01945534 0.0303579  0.02150718 0.06344135 0.01600854
 0.19547458 0.07378276 0.0153036  0.03323015 0.23531222 0.62824267
 0.01786041 0.01080534 0.01161051 0.1032984  0.06177666 0.16417105
 0.13803449 0.03037506 0.82488096 0.1120939 ]"
1230,1257,2010-09-28,Gertrude Tumpel-Gugerell,Priorities of the Belgian Presidency of the EU for the financial services area,"Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECB, at the EUROFI Conference, Brussels, 28 September 2010",0.4475330475252121,0.3031323894558201,0.4607450544135645,0.2995884752958088,0.5260429498739541,0.296156373432578,0.0132120068883523,0.0067575397318449,"[0.89331514 0.24046168 0.05427678 0.2698597  0.86245877 0.92663574
 0.54291564 0.23768461 0.39872849 0.43078464 0.45304093 0.76176929
 0.12871462 0.02602244 0.30416822 0.84108418]","[0.09736022 0.74866241 0.92363709 0.72053474 0.12621656 0.0568061
 0.44499421 0.7513231  0.59208399 0.55826682 0.53778398 0.22920179
 0.85102129 0.93989027 0.68729621 0.15160841]","[0.00932461 0.01087597 0.02208614 0.00960559 0.01132464 0.01655816
 0.01209014 0.01099224 0.00918749 0.01094857 0.00917517 0.00902895
 0.02026411 0.03408735 0.00853553 0.00730744]"
1231,1258,2010-09-27,Vítor Constâncio,Macro-prudential supervision in Europe,"Speech by Vítor Constâncio, Vice-President of the ECB, at the ECB-CFS-CEPR conference on “Macro-prudential regulation as an approach to containing systemic risk: economic foundations, diagnostic tools and policy instruments” at Frankfurt am Main, 27 September 2010",0.1434785034604525,0.1957300961657248,0.1768751366374393,0.1744885790822956,0.789728238247335,0.1680312084790486,0.0333966331769867,0.0531612146894612,"[0.38791451 0.08323693 0.09156621 0.08257771 0.81230307 0.07139166
 0.56832957 0.05767331 0.18068035 0.06605892 0.45358834 0.25675601
 0.13732779 0.20969704 0.03686268 0.16201064 0.05416387 0.04735313
 0.03550807 0.03608565 0.04176493 0.21708861 0.05770414 0.0318079
 0.07388003 0.46232334 0.16060005 0.04347444 0.09301277 0.0696509
 0.24254674 0.23797926 0.03384864 0.0436759  0.32909432 0.17683589
 0.06647626 0.17063273 0.04883407 0.11092718 0.25763404 0.07613262
 0.12568296 0.06158388 0.06640393 0.64864701 0.39415583 0.31652275]","[0.60157895 0.58528495 0.87737614 0.90603369 0.17631043 0.91682786
 0.42202088 0.92955875 0.80983782 0.87485772 0.53682148 0.73377055
 0.84163868 0.78059208 0.93535209 0.82696909 0.85505903 0.9062317
 0.90915918 0.90813595 0.90830934 0.77384853 0.92877764 0.92462146
 0.9136107  0.52941185 0.82968777 0.93259728 0.88171989 0.90675968
 0.73178905 0.75196171 0.9177444  0.93483782 0.65976012 0.81037921
 0.9164958  0.81547159 0.92238194 0.87800813 0.73307544 0.84324306
 0.86288524 0.91136962 0.743783   0.33763435 0.59761542 0.67575836]","[0.01050658 0.33147818 0.03105765 0.01138865 0.01138653 0.01178052
 0.00964952 0.01276793 0.0094818  0.0590834  0.00959014 0.00947343
 0.02103344 0.00971092 0.0277852  0.01102033 0.09077705 0.04641517
 0.05533272 0.05577841 0.04992578 0.00906282 0.01351822 0.04357069
 0.01250929 0.00826484 0.00971213 0.02392831 0.02526732 0.02358946
 0.02566422 0.01005906 0.0484069  0.0214863  0.01114551 0.0127849
 0.01702798 0.01389564 0.02878405 0.01106472 0.00929051 0.08062436
 0.01143183 0.02704652 0.18981311 0.01371868 0.00822875 0.00771892]"
1232,1259,2010-09-27,Jean-Claude Trichet,Hearing at the Committee on Economic and Monetary Affairs of the European Parliament,"Speech by Jean-Claude Trichet, President of the ECB, Brussels, 27 September 2010",0.2860583526122829,0.3748213650427359,0.3628783588824065,0.2743976690620293,0.5603016398685134,0.2924274444613319,0.0768200062701235,0.1941863822505205,"[0.58966774 0.7280705  0.23362173 0.94531977 0.78854769 0.03207492
 0.20307764 0.66594583 0.8529532  0.23048753 0.21364902 0.70169646
 0.25196218 0.32306895 0.13371652 0.17912945 0.10625658 0.35491759
 0.24604447 0.19063146 0.05504704 0.12944841 0.19086757]","[0.39494738 0.26019812 0.73664033 0.03113989 0.03828241 0.03860865
 0.78732616 0.32079655 0.1358394  0.75947171 0.74638426 0.2882984
 0.73776448 0.65189934 0.5471921  0.80848134 0.86399031 0.63537979
 0.74089271 0.79671603 0.91230994 0.85802472 0.7963537 ]","[0.01538487 0.01173138 0.02973792 0.02354035 0.17316993 0.92931646
 0.00959625 0.01325761 0.01120735 0.01004078 0.03996677 0.01000514
 0.01027328 0.02503168 0.31909141 0.01238924 0.02975309 0.00970259
 0.01306286 0.01265249 0.03264298 0.01252694 0.01277878]"
1233,1260,2010-09-27,Gertrude Tumpel-Gugerell,"The interplay of banking, financial intermediation and regulation","Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECB, at the 13th Conference of the ECB-CFS Research Network on “Macro-prudential Regulation as an Approach to Contain Systemic Risk: Economic Foundations, Diagnostic Tools and Policy Instruments”, Frankfurt am Main, 27 September 2010",0.1393767705036176,0.3424375727110516,0.23538175829359,0.2333448303327113,0.6686132518020836,0.2444358765287076,0.0960049877899724,0.1845437246012368,"[0.29916906 0.06424027 0.0179089  0.05391399 0.05655981 0.04901882
 0.03264601 0.03416965 0.09403564 0.17986642 0.20682831 0.15771352
 0.1619799  0.05094077 0.09292807 0.15691246 0.76922613 0.20511684
 0.29459125 0.26228589 0.71950924 0.10066061 0.18209039 0.18057682
 0.87024045 0.19020998 0.73048753 0.11575816 0.78225189 0.14291352
 0.04086735 0.44441596 0.24050988 0.20125981 0.12144779 0.06412233
 0.34175164]","[0.68632799 0.30271813 0.0696261  0.91746706 0.91245395 0.7185415
 0.64555973 0.91225797 0.69648296 0.74729556 0.75836813 0.82426149
 0.81226385 0.84478962 0.89209038 0.82948494 0.22284387 0.78323394
 0.69057935 0.71634471 0.26911449 0.85041201 0.78286773 0.75606257
 0.11880564 0.79552764 0.25020677 0.87218434 0.20898981 0.81976336
 0.61235178 0.45285752 0.75089437 0.78748339 0.86300689 0.91649938
 0.64867139]","[0.01450297 0.63304162 0.91246498 0.02861889 0.0309862  0.23243968
 0.32179424 0.05357239 0.20948137 0.07283804 0.03480355 0.01802501
 0.0257562  0.1042696  0.0149815  0.0136026  0.00792996 0.01164925
 0.01482943 0.02136941 0.01137626 0.04892735 0.03504186 0.06336065
 0.01095393 0.01426241 0.01930571 0.01205751 0.00875833 0.03732317
 0.3467809  0.10272656 0.00859576 0.01125678 0.0155453  0.01937823
 0.00957694]"
1234,1261,2010-09-27,Jean-Claude Trichet,"Macro-prudential Regulation as an Approach to Contain Systemic Risk: Economic Foundations, Diagnostic Tools and  Policy Instruments","Speech by Jean-Claude Trichet, President of the ECB, at the 13th conference of the ECB-CFS Research Network, Frankfurt am Main, 27 September 2010",0.0756421462943156,0.2101286012873824,0.1406244197239478,0.1445729365408606,0.7943933248519898,0.1556383753034128,0.0649822734296321,0.1152706880442337,"[0.48088902 0.48647889 0.14462383 0.06740153 0.02385297 0.03836969
 0.13692695 0.03755829 0.05260484 0.06501811 0.2333483  0.13014266
 0.05650282 0.0988442  0.0568042 ]","[0.505135   0.50301886 0.84558189 0.91835469 0.93489397 0.60298049
 0.8532927  0.93455338 0.93244207 0.8839792  0.75814253 0.85754466
 0.5877468  0.88732642 0.91090721]","[0.01397603 0.01050221 0.00979423 0.01424384 0.0412531  0.35864982
 0.00978032 0.0278884  0.01495312 0.05100271 0.00850921 0.01231274
 0.35575041 0.01382939 0.03228857]"
1235,1262,2010-09-20,Jean-Claude Trichet,The entry of Estonia into the euro area,"Speech by Jean-Claude Trichet, President of the ECB, at the Euro Conference hosted by Eesti Pank, Tallinn, 20 September 2010",0.3363156969038148,0.657499789777822,0.5576914231189423,0.3202011408192459,0.2209328463714983,0.1940917460749487,0.2213757262151274,0.3639505722428326,"[0.34126511 0.7659542  0.75561696 0.91515899 0.01378152 0.10211607
 0.04160851 0.81861895 0.48541042 0.62223405 0.02386096 0.87972075
 0.8756395  0.72527486 0.84005511 0.66517752 0.32785976 0.83909237]","[0.64567596 0.22429897 0.23445371 0.06303578 0.02463715 0.15330939
 0.02335453 0.16992328 0.49318853 0.35955638 0.04678797 0.10074978
 0.10079065 0.06028561 0.14451814 0.32529125 0.65455806 0.15237612]","[0.01305894 0.00974672 0.00992929 0.02180522 0.96158129 0.74457461
 0.93503702 0.01145776 0.02140106 0.01820956 0.92935115 0.01952945
 0.02356985 0.21443951 0.0154267  0.00953129 0.01758218 0.00853149]"
1236,1263,2010-09-20,Jean-Claude Trichet,Inauguration of the Euro Exhibition,"Speech by Jean-Claude Trichet, President of the ECB, on the occasion of the inauguration of the Euro Exhibition hosted by Eesti Pank Tallinn, 20 September 2010",0.4153496236540377,0.2944216499771364,0.4266675201555093,0.2935988040391394,0.562014582256476,0.2927844738755129,0.0113178965014716,0.0017789855901802,[0.54559231 0.7338894  0.83518779 0.14964822 0.21697837 0.07870903],[0.44041684 0.25595793 0.15631153 0.83793253 0.77078891 0.91067976],[0.01399085 0.01015267 0.00850063 0.01241926 0.01223272 0.01061124]
1237,1264,2010-09-19,Jean-Claude Trichet,Euro Star Event,"Speech by Jean-Claude Trichet, President of the ECB on the occasion of the Euro Star Event at Eesti Pank Tallinn, 19 September 2010",0.4808837493571142,0.2388190555359646,0.4913906951745351,0.239072136493043,0.4981023569901784,0.2393302603634388,0.0105069458174208,0.0011255663764096,[0.75336653 0.60197461 0.79587418 0.3519108  0.17054763 0.27467042],[0.23558331 0.38588622 0.19420233 0.63953984 0.81921142 0.71419102],[0.01105022 0.01213913 0.00992342 0.00854939 0.01024096 0.01113857]
